Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;counterbalance-9qvq;checkpoint-4d69;checkpoint-7y1f;checkpoint-fqea;Question Key;Response
8;1590825044373;30/05/2020 07:50:44;1590825044104;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;response-3;English
9;1590825044373;30/05/2020 07:50:44;1590825044104;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;country;United States
10;1590825044373;30/05/2020 07:50:44;1590825044104;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;education;Some university/higher education but no degree
11;1590825044373;30/05/2020 07:50:44;1590825044105;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;education-quantised;4
12;1590825044373;30/05/2020 07:50:44;1590825044105;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1590825044373;30/05/2020 07:50:44;1590825044105;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1590825044373;30/05/2020 07:50:44;1590825044106;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;comment;
15;1590825044373;30/05/2020 07:50:44;1590825044106;-6;30/05/2020 01:50:44;18755;2;questionnaire-89vf;;5216385;5ebb1e0c11b78d0dcb01e82c;1473555;;complete;;5ed20a58d300e316f5c3a232;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.1;1440x900;1440x814;after demographic;demographic;4;BRAC1_horiLA_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;26475
1;1590824926076;30/05/2020 07:48:46;1590824924683;3;30/05/2020 10:48:44;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1858x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;BEGIN QUESTIONNAIRE;
2;1590824984640;30/05/2020 07:49:44;1590824983278;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;sex;female
3;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;sex-quantised;2
4;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;age;23
5;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-2;right-handed
6;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-2-quantised;1
7;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-2-text;
8;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;response-3;Estonian
9;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;country;Estonia
10;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;education;Bachelor degree
11;1590824984796;30/05/2020 07:49:44;1590824983280;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;education-quantised;5
12;1590824984796;30/05/2020 07:49:44;1590824983281;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;psyKnowledge;Not at all
13;1590824984796;30/05/2020 07:49:44;1590824983281;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;psyKnowledge-quantised;1
14;1590824984796;30/05/2020 07:49:44;1590824983281;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;comment;
15;1590824984796;30/05/2020 07:49:44;1590824983281;3;30/05/2020 10:49:43;18755;2;questionnaire-89vf;;5216372;5c90f5eae2d9fb0011385c58;1473548;;complete;;5ed20a485f1005170dd2dfaa;computer;Desktop or Laptop;Windows 10;Chrome 69.1.0.3064;1920x1080;1841x983;after demographic;demographic;4;BRAC1_horiLL_1st0;after consent;after demographic;Task done;END QUESTIONNAIRE;58599
END OF FILE
