"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"14";1594198189467;"08/07/2020 08:49:49";1594198189481;"1";"08/07/2020 09:49:49";18755;5;"questionnaire-89vf";NA;5957188;"5bec2847ac6b780001fec122";1677874;NA;"complete";NA;"5f0582b2c025b5000a929f4a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1594198189467;"08/07/2020 08:49:49";1594198189481;"1";"08/07/2020 09:49:49";18755;5;"questionnaire-89vf";NA;5957188;"5bec2847ac6b780001fec122";1677874;NA;"complete";NA;"5f0582b2c025b5000a929f4a";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-3";"English"
"1";1594198891729;"08/07/2020 09:01:31";1594198893292;"2";"08/07/2020 11:01:33";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1536x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1594198942110;"08/07/2020 09:02:22";1594198943710;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1594198942268;"08/07/2020 09:02:22";1594198943713;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1594198942268;"08/07/2020 09:02:22";1594198943714;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"age";"19"
"5";1594198942268;"08/07/2020 09:02:22";1594198943714;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1594198942268;"08/07/2020 09:02:22";1594198943714;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1594198942268;"08/07/2020 09:02:22";1594198943715;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594198942268;"08/07/2020 09:02:22";1594198943715;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-3";"Italian"
"9";1594198942268;"08/07/2020 09:02:22";1594198943715;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"country";"Italy"
"10";1594198942268;"08/07/2020 09:02:22";1594198943715;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"education";"High school diploma"
"11";1594198942268;"08/07/2020 09:02:22";1594198943716;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"3"
"12";1594198942268;"08/07/2020 09:02:22";1594198943716;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1594198942268;"08/07/2020 09:02:22";1594198943716;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1594198942268;"08/07/2020 09:02:22";1594198943717;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1594198942268;"08/07/2020 09:02:22";1594198943717;"2";"08/07/2020 11:02:23";18755;5;"questionnaire-89vf";NA;5957287;"5e68bd3b003be1000c6c4d25";1677872;NA;"complete";NA;"5f0582b11b58070125c3c0a9";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x792";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"50425"
"1";1594199068156;"08/07/2020 09:04:28";1594200612436;"5.5";"08/07/2020 15:00:12";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1366x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1594199103893;"08/07/2020 09:05:03";1594200648198;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"3";1594199103955;"08/07/2020 09:05:03";1594200648202;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1594199103955;"08/07/2020 09:05:03";1594200648202;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"age";"30"
"5";1594199103955;"08/07/2020 09:05:03";1594200648202;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1594199103955;"08/07/2020 09:05:03";1594200648203;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1594199103955;"08/07/2020 09:05:03";1594200648203;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594199103955;"08/07/2020 09:05:03";1594200648204;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-3";"TAMIL"
"9";1594199103955;"08/07/2020 09:05:03";1594200648204;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"country";"United Kingdom"
"10";1594199103955;"08/07/2020 09:05:03";1594200648205;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1594199103955;"08/07/2020 09:05:03";1594200648205;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1594199103955;"08/07/2020 09:05:03";1594200648206;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"I've a degree related to one of these fields."
"13";1594199103955;"08/07/2020 09:05:03";1594200648207;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"4"
"14";1594199103955;"08/07/2020 09:05:03";1594200648207;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1594199103955;"08/07/2020 09:05:03";1594200648207;"5.5";"08/07/2020 15:00:48";18755;5;"questionnaire-89vf";NA;5957365;"5da86b2c45f7b300110dd0e2";1677878;NA;"complete";NA;"5f0582b1f060ae012cc188f5";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.97";"1366x768";"1349x625";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"35771"
"1";1594144504357;"07/07/2020 17:55:04";1594144504111;"2";"07/07/2020 19:55:04";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1536x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1594144559385;"07/07/2020 17:55:59";1594144559190;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1594144559526;"07/07/2020 17:55:59";1594144559192;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1594144559526;"07/07/2020 17:55:59";1594144559193;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"age";"20"
"5";1594144559526;"07/07/2020 17:55:59";1594144559193;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1594144559526;"07/07/2020 17:55:59";1594144559193;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1594144559526;"07/07/2020 17:55:59";1594144559194;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594144559526;"07/07/2020 17:55:59";1594144559194;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-3";"Polish"
"9";1594144559526;"07/07/2020 17:55:59";1594144559194;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"country";"Poland"
"10";1594144559526;"07/07/2020 17:55:59";1594144559194;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education";"Some university/higher education but no degree"
"11";1594144559526;"07/07/2020 17:55:59";1594144559195;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"4"
"12";1594144559526;"07/07/2020 17:55:59";1594144559195;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Some knowledge as amateur"
"13";1594144559526;"07/07/2020 17:55:59";1594144559195;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"2"
"14";1594144559526;"07/07/2020 17:55:59";1594144559195;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1594144559526;"07/07/2020 17:55:59";1594144559196;"2";"07/07/2020 19:55:59";18755;4;"questionnaire-89vf";NA;5952790;"5c2e818561f049000169d2d5";1675406;NA;"complete";NA;"5f04b1be036ba276360cd0fa";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"55085"
"1";1594144617299;"07/07/2020 17:56:57";1594144617594;"1";"07/07/2020 18:56:57";18755;4;"questionnaire-89vf";NA;5952806;"5ee0e631f6689e46640961cd";1675418;NA;"complete";NA;"5f04b1b91ed7180f5ebf5f2f";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1920x969";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
