"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;18;604,019999998854;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;19;1375,16499999765;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;20;1561,20999999985;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;21;528,830000002927;"A";1;0;NA;"A";"red";"black";"magnit";9;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;22;1494,96999999974;"L";1;1;NA;"A";"red";"black";"parity";3;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;23;835,405000005267;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;1;1;1;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;24;441,780000001017;"L";1;0;NA;"L";"red";"black";"magnit";3;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;25;536,400000004505;"L";1;0;NA;"L";"red";"black";"magnit";2;300;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;26;675,25499999465;"L";1;0;NA;"L";"red";"black";"parity";4;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;27;510,330000004615;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;28;417,114999996556;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;29;772,779999999329;"A";1;0;NA;"A";"blue";"black";"parity";3;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;30;649,434999999357;"A";1;0;NA;"A";"blue";"black";"parity";7;300;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;31;784,909999994852;"A";1;0;NA;"A";"red";"black";"parity";1;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;32;453,02499999525;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;33;1278,91000000091;"L";1;0;NA;"L";"blue";"black";"magnit";4;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;34;835,605000000214;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;35;455,33499999874;"A";1;0;NA;"A";"red";"black";"magnit";7;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;36;1037,75500000484;"L";1;0;NA;"L";"blue";"black";"parity";2;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;37;703,15500000288;"A";1;1;NA;"L";"red";"black";"parity";6;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;38;418,644999997923;"L";1;0;NA;"L";"red";"black";"magnit";2;300;1;0;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;39;385,290000005625;"A";1;0;NA;"A";"red";"black";"magnit";9;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;40;488,035000002128;"L";1;0;NA;"L";"blue";"black";"magnit";2;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;41;432,619999999588;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;42;596,029999993334;"L";1;0;NA;"L";"blue";"black";"magnit";1;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;43;515,954999995301;"A";1;1;NA;"L";"blue";"black";"magnit";2;300;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;44;2093,66500000033;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;0;1;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;45;468,620000006922;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;46;1218,71999999712;"A";1;0;NA;"A";"red";"black";"magnit";7;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;47;766,040000002249;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;48;21,7350000020815;"A";1;1;NA;"L";"blue";"black";"magnit";2;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;49;852,525000002061;"L";1;0;NA;"L";"blue";"black";"parity";6;300;1;0;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;50;515,229999997246;"L";1;0;NA;"L";"red";"black";"magnit";4;300;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;51;812,084999997751;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;52;923,740000005637;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;53;469,46999999648;"A";1;0;NA;"A";"blue";"black";"magnit";9;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;54;1041,89999999653;"L";1;0;NA;"L";"red";"black";"parity";8;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;55;614,164999999106;"A";1;0;NA;"A";"blue";"black";"parity";9;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;56;1754,75500000175;"L";1;0;NA;"L";"red";"black";"parity";4;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;57;412,489999995101;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;58;467,680000001565;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;59;2501,09999999998;NA;NA;1;1;"L";"blue";"black";"magnit";1;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;60;442,150000002468;"L";1;1;NA;"A";"blue";"black";"magnit";7;300;0;1;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;61;461,815000002272;"L";1;0;NA;"L";"red";"black";"magnit";4;300;0;1;1;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;62;427,599999995437;"A";1;0;NA;"A";"blue";"black";"magnit";7;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;63;658,649999997579;"A";1;0;NA;"A";"red";"black";"parity";1;300;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;64;496,984999997891;"L";1;0;NA;"L";"red";"black";"magnit";3;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;65;910,185000000522;"L";1;0;NA;"L";"red";"black";"parity";6;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;66;567,195000003325;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;67;447,929999994813;"A";1;0;NA;"A";"red";"black";"magnit";6;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;68;71,4900000020862;"L";1;0;NA;"L";"blue";"black";"parity";8;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;69;629,794999993523;"L";1;0;NA;"L";"red";"black";"parity";2;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;70;417,155000002822;"A";1;0;NA;"A";"red";"black";"magnit";8;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;71;680,529999997816;"L";1;0;NA;"L";"red";"black";"parity";2;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;72;541,969999998342;"L";1;0;NA;"L";"blue";"black";"magnit";3;300;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;73;477,32000000542;"A";1;1;NA;"L";"blue";"black";"magnit";1;300;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;74;1731,03000000259;"A";1;0;NA;"A";"blue";"black";"parity";7;300;1;1;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;75;1094,27000000142;"L";1;0;NA;"L";"red";"black";"parity";6;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;76;674,790000004461;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;77;1684,39499999653;"A";1;0;NA;"A";"red";"black";"parity";9;300;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;78;678,889999995707;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;79;441,449999998556;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;80;711,670000004349;"A";1;0;NA;"A";"red";"black";"parity";7;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;81;416,174999998533;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;82;414,299999996671;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;83;471,654999993858;"L";1;1;NA;"A";"blue";"black";"parity";7;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;84;63,8350000008941;"L";1;1;NA;"A";"blue";"black";"parity";9;300;0;0;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;85;292,625000001863;"A";1;0;NA;"A";"red";"black";"parity";3;300;0;0;1;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;86;847,5550000004;"L";1;0;NA;"L";"blue";"black";"parity";6;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;87;573,879999996279;"A";1;0;NA;"A";"blue";"black";"parity";1;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;88;468,180000003427;"L";1;0;NA;"L";"blue";"black";"parity";4;300;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;89;634,564999993076;"A";1;0;NA;"A";"red";"black";"magnit";8;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;90;545,165000003297;"A";1;0;NA;"A";"red";"black";"parity";9;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;91;414,93499999342;"L";1;0;NA;"L";"red";"black";"magnit";1;300;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;92;413,554999999236;"A";1;0;NA;"A";"blue";"black";"magnit";6;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;93;386,76499999559;"L";1;0;NA;"L";"red";"black";"magnit";1;300;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;94;1322,11000000103;"A";1;0;NA;"A";"blue";"black";"parity";9;300;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";1;95;423,029999998049;"A";1;0;NA;"A";"blue";"black";"magnit";8;300;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;0;924,07000000088;"A";1;0;NA;"A";"blue";"black";"parity";7;0;99;99;99;99;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;1;597,844999996596;"A";1;0;NA;"A";"blue";"black";"parity";3;0;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;2;146,795000000624;"A";1;1;NA;"L";"blue";"black";"parity";2;0;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;3;400,604999995325;"A";1;0;NA;"A";"red";"black";"magnit";9;0;1;1;1;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;4;456,439999994473;"A";1;0;NA;"A";"red";"black";"magnit";8;0;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;5;531,605000003823;"L";1;0;NA;"L";"red";"black";"magnit";3;0;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;6;774,170000004233;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;7;571,120000000577;"A";1;0;NA;"A";"blue";"black";"magnit";7;0;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;8;685,855000003474;"A";1;0;NA;"A";"blue";"black";"parity";1;0;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;9;487,874999998952;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;10;1145,30999999994;"A";1;1;NA;"L";"blue";"black";"parity";8;0;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;11;730,584999997634;"L";1;0;NA;"L";"red";"black";"parity";4;0;0;0;1;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;12;557,270000004675;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;13;719,360000002896;"L";1;0;NA;"L";"blue";"black";"magnit";4;0;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;14;712,565000001574;"A";1;0;NA;"A";"red";"black";"parity";1;0;1;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;15;761,070000000531;"L";1;0;NA;"L";"red";"black";"parity";6;0;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;16;1101,11499999766;"L";1;0;NA;"L";"red";"black";"magnit";4;0;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;17;1574,93999999866;"A";1;1;NA;"L";"blue";"black";"magnit";2;0;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;18;628,660000002244;"A";1;0;NA;"A";"blue";"black";"magnit";8;0;0;1;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;19;541,164999995148;"A";1;0;NA;"A";"blue";"black";"magnit";6;0;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;20;845,560000001569;"A";1;0;NA;"A";"red";"black";"parity";7;0;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;21;929,140000000247;"L";1;0;NA;"L";"blue";"black";"parity";6;0;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;22;482,624999996857;"A";1;0;NA;"A";"blue";"black";"magnit";9;0;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;23;182,539999994449;"L";1;0;NA;"L";"blue";"black";"parity";4;0;1;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;24;704,935000001569;"A";1;0;NA;"A";"red";"black";"parity";9;0;0;1;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;25;385,775000002468;"A";1;0;NA;"A";"red";"black";"magnit";8;0;1;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;26;321,24499999918;"A";1;1;NA;"L";"red";"black";"magnit";2;0;0;1;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;27;601,015000000247;"L";1;0;NA;"L";"red";"black";"magnit";4;0;0;0;0;1;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;28;534,015000004671;"L";1;0;NA;"L";"blue";"black";"magnit";3;0;0;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;29;384,549999995157;"L";1;0;NA;"L";"red";"black";"parity";8;0;1;0;1;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;30;543,440000001341;"L";1;0;NA;"L";"red";"black";"parity";2;0;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
"5c02a0089649f9000153798b";"BRAC1_vertAA_1st0";2;31;594,010000000708;"L";1;0;NA;"L";"red";"black";"parity";8;0;0;0;0;0;1;"23";"male";"Not at all";"Bachelor degree";"right-handed";"Hungary";"Hungary"
